module_name,class_name,method_name,startLine,CBM,IDMC,EDMC,m_FAN_IN,m_FAN_OUT,IsOverride,OverridedQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,m_variablesQty,parametersQty,m_modifiers
com.ctrip.framework.apollo.adminservice.controller,com.ctrip.framework.apollo.adminservice.controller.NamespaceBranchController,com.ctrip.framework.apollo.adminservice.controller.NamespaceBranchController,41,4,0,4,0,4,False,0,10,0,0,0,0,1
com.ctrip.framework.apollo.adminservice.controller,com.ctrip.framework.apollo.adminservice.controller.AbstractControllerTest,com.ctrip.framework.apollo.adminservice.controller.AbstractControllerTest,28,0,0,0,0,0,False,0,0,0,0,0,0,2
com.ctrip.framework.apollo.adminservice.controller,com.ctrip.framework.apollo.adminservice.controller.ControllerIntegrationExceptionTest,com.ctrip.framework.apollo.adminservice.controller.ControllerIntegrationExceptionTest,49,3,0,3,0,3,False,0,5,2,0,0,0,1
com.ctrip.framework.apollo.adminservice.controller,com.ctrip.framework.apollo.adminservice.controller.NamespaceController,com.ctrip.framework.apollo.adminservice.controller.NamespaceController,27,5,0,5,0,5,False,0,6,0,0,0,0,1
com.ctrip.framework.apollo.adminservice.controller,com.ctrip.framework.apollo.adminservice.controller.AppControllerTest,com.ctrip.framework.apollo.adminservice.controller.AppControllerTest,26,1,0,1,0,1,False,0,4,2,0,0,0,1
com.ctrip.framework.apollo.adminservice.controller,com.ctrip.framework.apollo.adminservice.controller.AppNamespaceControllerTest,com.ctrip.framework.apollo.adminservice.controller.AppNamespaceControllerTest,17,3,0,3,0,3,False,0,11,0,0,0,0,1
com.ctrip.framework.apollo.adminservice.controller,com.ctrip.framework.apollo.adminservice.controller.ReleaseHistoryController,com.ctrip.framework.apollo.adminservice.controller.ReleaseHistoryController,89,3,0,3,0,3,False,0,3,0,0,0,0,2
com.ctrip.framework.apollo.adminservice.controller,com.ctrip.framework.apollo.adminservice.controller.CommitController,com.ctrip.framework.apollo.adminservice.controller.CommitController,23,2,0,2,0,2,False,0,2,0,0,0,0,1
com.ctrip.framework.apollo.adminservice.controller,com.ctrip.framework.apollo.adminservice.controller.AppNamespaceController,com.ctrip.framework.apollo.adminservice.controller.AppNamespaceController,23,4,0,4,0,4,False,0,8,0,0,0,0,1
com.ctrip.framework.apollo.portal.components.txtresolver,com.ctrip.framework.apollo.portal.components.txtresolver.FileTextResolver,com.ctrip.framework.apollo.portal.components.txtresolver.FileTextResolver,17,4,1,3,1,3,False,0,6,1,0,0,0,1
com.ctrip.framework.apollo.portal.components.txtresolver,com.ctrip.framework.apollo.portal.components.txtresolver.PropertyResolverTest,com.ctrip.framework.apollo.portal.components.txtresolver.PropertyResolverTest,37,3,1,2,0,3,False,0,5,1,0,0,0,1
com.ctrip.framework.apollo.portal.components.txtresolver,com.ctrip.framework.apollo.portal.components.txtresolver.FileTextResolverTest,com.ctrip.framework.apollo.portal.components.txtresolver.FileTextResolverTest,36,3,1,2,0,3,False,0,8,0,0,0,0,1
com.ctrip.framework.apollo.portal.components.txtresolver,com.ctrip.framework.apollo.portal.components.txtresolver.PropertyResolver,com.ctrip.framework.apollo.portal.components.txtresolver.PropertyResolver,168,2,0,2,0,2,False,0,4,2,0,0,0,2
com.ctrip.framework.apollo.portal.constant,com.ctrip.framework.apollo.portal.constant.RoleType,com.ctrip.framework.apollo.portal.constant.RoleType,11,1,0,1,1,0,False,0,0,0,0,0,0,0
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.CommitController,com.ctrip.framework.apollo.portal.controller.CommitController,23,2,0,2,0,2,False,0,3,0,0,0,0,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.PermissionController,com.ctrip.framework.apollo.portal.controller.PermissionController,110,5,0,5,0,5,False,0,6,0,0,0,0,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.ServerConfigController,com.ctrip.framework.apollo.portal.controller.ServerConfigController,30,5,0,5,0,5,False,0,10,0,0,0,0,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.ItemController,com.ctrip.framework.apollo.portal.controller.ItemController,73,4,0,4,0,4,False,0,6,1,0,0,0,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.NamespaceController,com.ctrip.framework.apollo.portal.controller.NamespaceController,83,9,0,9,0,9,False,0,14,0,0,0,0,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.ConsumerController,com.ctrip.framework.apollo.portal.controller.ConsumerController,49,4,0,4,0,4,False,0,9,0,0,0,0,2
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.InstanceController,com.ctrip.framework.apollo.portal.controller.InstanceController,51,1,0,1,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.SsoHeartbeatController,com.ctrip.framework.apollo.portal.controller.SsoHeartbeatController,25,0,0,0,0,0,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.NamespaceLockController,com.ctrip.framework.apollo.portal.controller.NamespaceLockController,18,1,0,1,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.ReleaseController,com.ctrip.framework.apollo.portal.controller.ReleaseController,61,5,0,5,0,5,False,0,14,0,0,0,0,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.ClusterController,com.ctrip.framework.apollo.portal.controller.ClusterController,30,6,0,6,0,6,False,0,10,0,0,0,1,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.AppController,com.ctrip.framework.apollo.portal.controller.AppController,68,4,0,4,0,4,False,0,5,0,0,0,0,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.UserInfoController,com.ctrip.framework.apollo.portal.controller.UserInfoController,41,0,0,0,0,0,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.EnvController,com.ctrip.framework.apollo.portal.controller.EnvController,20,1,0,1,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.OrganizationController,com.ctrip.framework.apollo.portal.controller.OrganizationController,33,1,0,1,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.NamespaceBranchController,com.ctrip.framework.apollo.portal.controller.NamespaceBranchController,104,1,0,1,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.ConsumerControllerTest,com.ctrip.framework.apollo.portal.controller.ConsumerControllerTest,42,3,1,2,0,3,False,0,4,0,0,0,0,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.FavoriteController,com.ctrip.framework.apollo.portal.controller.FavoriteController,44,1,0,1,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.portal.controller,com.ctrip.framework.apollo.portal.controller.ReleaseHistoryController,com.ctrip.framework.apollo.portal.controller.ReleaseHistoryController,23,1,0,1,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.assembly,com.ctrip.framework.apollo.assembly.LocalApolloApplication,com.ctrip.framework.apollo.assembly.LocalApolloApplication,23,0,0,0,0,0,False,0,0,0,0,0,0,0
com.ctrip.framework.apollo.assembly,com.ctrip.framework.apollo.assembly.ApolloApplication,com.ctrip.framework.apollo.assembly.ApolloApplication,23,0,0,0,0,0,False,0,0,0,0,0,0,0
com.ctrip.framework.apollo.biz.customize,com.ctrip.framework.apollo.biz.customize.BizLoggingCustomizer,com.ctrip.framework.apollo.biz.customize.BizLoggingCustomizer,31,1,0,2,0,1,True,0,1,0,0,0,0,4
com.ctrip.framework.apollo.biz.entity,com.ctrip.framework.apollo.biz.entity.Item,com.ctrip.framework.apollo.biz.entity.Item,75,1,0,1,0,1,True,0,1,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,com.ctrip.framework.apollo.biz.entity.Release,com.ctrip.framework.apollo.biz.entity.Release,94,3,0,3,3,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,com.ctrip.framework.apollo.biz.entity.Commit,com.ctrip.framework.apollo.biz.entity.Commit,73,1,0,1,0,1,True,0,1,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,com.ctrip.framework.apollo.biz.entity.ReleaseHistory,com.ctrip.framework.apollo.biz.entity.ReleaseHistory,108,1,0,1,0,1,True,0,1,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,com.ctrip.framework.apollo.biz.entity.ReleaseMessage,com.ctrip.framework.apollo.biz.entity.ReleaseMessage,61,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,com.ctrip.framework.apollo.biz.entity.NamespaceLock,com.ctrip.framework.apollo.biz.entity.NamespaceLock,23,2,0,2,2,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,com.ctrip.framework.apollo.biz.entity.Cluster,com.ctrip.framework.apollo.biz.entity.Cluster,42,2,0,2,2,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,com.ctrip.framework.apollo.biz.entity.Privilege,com.ctrip.framework.apollo.biz.entity.Privilege,43,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,com.ctrip.framework.apollo.biz.entity.ServerConfig,com.ctrip.framework.apollo.biz.entity.ServerConfig,64,1,0,1,0,1,True,0,1,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,com.ctrip.framework.apollo.biz.entity.Instance,com.ctrip.framework.apollo.biz.entity.Instance,109,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,com.ctrip.framework.apollo.biz.entity.InstanceConfig,com.ctrip.framework.apollo.biz.entity.InstanceConfig,137,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,com.ctrip.framework.apollo.biz.entity.Namespace,com.ctrip.framework.apollo.biz.entity.Namespace,61,1,0,1,0,1,True,0,1,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,com.ctrip.framework.apollo.biz.entity.GrayReleaseRule,com.ctrip.framework.apollo.biz.entity.GrayReleaseRule,91,4,0,4,4,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.entity,com.ctrip.framework.apollo.biz.entity.Audit,com.ctrip.framework.apollo.biz.entity.Audit,66,1,0,1,0,1,True,0,1,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.bo,com.ctrip.framework.apollo.portal.entity.bo.Email,com.ctrip.framework.apollo.portal.entity.bo.Email,40,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.bo,com.ctrip.framework.apollo.portal.entity.bo.UserInfo,com.ctrip.framework.apollo.portal.entity.bo.UserInfo,21,2,0,2,2,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.bo,com.ctrip.framework.apollo.portal.entity.bo.ReleaseHistoryBO,com.ctrip.framework.apollo.portal.entity.bo.ReleaseHistoryBO,158,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.model,com.ctrip.framework.apollo.portal.entity.model.NamespaceSyncModel,com.ctrip.framework.apollo.portal.entity.model.NamespaceSyncModel,40,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.model,com.ctrip.framework.apollo.portal.entity.model.NamespaceReleaseModel,com.ctrip.framework.apollo.portal.entity.model.NamespaceReleaseModel,30,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.model,com.ctrip.framework.apollo.portal.entity.model.NamespaceCreationModel,com.ctrip.framework.apollo.portal.entity.model.NamespaceCreationModel,24,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.model,com.ctrip.framework.apollo.portal.entity.model.NamespaceTextModel,com.ctrip.framework.apollo.portal.entity.model.NamespaceTextModel,76,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.po,com.ctrip.framework.apollo.portal.entity.po.Favorite,com.ctrip.framework.apollo.portal.entity.po.Favorite,47,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.po,com.ctrip.framework.apollo.portal.entity.po.UserRole,com.ctrip.framework.apollo.portal.entity.po.UserRole,38,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.po,com.ctrip.framework.apollo.portal.entity.po.Role,com.ctrip.framework.apollo.portal.entity.po.Role,27,3,0,3,3,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.po,com.ctrip.framework.apollo.portal.entity.po.ServerConfig,com.ctrip.framework.apollo.portal.entity.po.ServerConfig,53,1,0,1,0,1,True,0,1,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.po,com.ctrip.framework.apollo.portal.entity.po.Permission,com.ctrip.framework.apollo.portal.entity.po.Permission,38,3,0,3,3,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.po,com.ctrip.framework.apollo.portal.entity.po.RolePermission,com.ctrip.framework.apollo.portal.entity.po.RolePermission,38,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.vo,com.ctrip.framework.apollo.portal.entity.vo.AppRolesAssignedUsers,com.ctrip.framework.apollo.portal.entity.vo.AppRolesAssignedUsers,24,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.vo,com.ctrip.framework.apollo.portal.entity.vo.NamespaceIdentifier,com.ctrip.framework.apollo.portal.entity.vo.NamespaceIdentifier,51,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.vo,com.ctrip.framework.apollo.portal.entity.vo.Organization,com.ctrip.framework.apollo.portal.entity.vo.Organization,22,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.vo,com.ctrip.framework.apollo.portal.entity.vo.ItemDiffs,com.ctrip.framework.apollo.portal.entity.vo.ItemDiffs,34,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.vo,com.ctrip.framework.apollo.portal.entity.vo.NamespaceVO,com.ctrip.framework.apollo.portal.entity.vo.NamespaceVO,54,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.vo,com.ctrip.framework.apollo.portal.entity.vo.Change,com.ctrip.framework.apollo.portal.entity.vo.Change,28,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.vo,com.ctrip.framework.apollo.portal.entity.vo.PermissionCondition,com.ctrip.framework.apollo.portal.entity.vo.PermissionCondition,11,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.vo,com.ctrip.framework.apollo.portal.entity.vo.ReleaseCompareResult,com.ctrip.framework.apollo.portal.entity.vo.ReleaseCompareResult,25,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.vo,com.ctrip.framework.apollo.portal.entity.vo.KVEntity,com.ctrip.framework.apollo.portal.entity.vo.KVEntity,21,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.vo,com.ctrip.framework.apollo.portal.entity.vo.NamespaceRolesAssignedUsers,com.ctrip.framework.apollo.portal.entity.vo.NamespaceRolesAssignedUsers,23,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.vo,com.ctrip.framework.apollo.portal.entity.vo.EnvClusterInfo,com.ctrip.framework.apollo.portal.entity.vo.EnvClusterInfo,16,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.vo,com.ctrip.framework.apollo.portal.entity.vo.Number,com.ctrip.framework.apollo.portal.entity.vo.Number,6,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.entity.vo,com.ctrip.framework.apollo.portal.entity.vo.ReleaseVO,com.ctrip.framework.apollo.portal.entity.vo.ReleaseVO,25,1,0,1,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.eureka,com.ctrip.framework.apollo.biz.eureka.ApolloEurekaClientConfigTest,com.ctrip.framework.apollo.biz.eureka.ApolloEurekaClientConfigTest,52,2,1,1,0,2,False,0,2,0,0,0,0,1
com.ctrip.framework.apollo.biz.eureka,com.ctrip.framework.apollo.biz.eureka.ApolloEurekaClientConfig,com.ctrip.framework.apollo.biz.eureka.ApolloEurekaClientConfig,49,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.biz.grayReleaseRule,com.ctrip.framework.apollo.biz.grayReleaseRule.GrayReleaseRulesHolder,com.ctrip.framework.apollo.biz.grayReleaseRule.GrayReleaseRulesHolder,277,0,0,0,0,0,False,0,0,0,0,0,0,2
com.ctrip.framework.apollo.biz.grayReleaseRule,com.ctrip.framework.apollo.biz.grayReleaseRule.GrayReleaseRuleCache,com.ctrip.framework.apollo.biz.grayReleaseRule.GrayReleaseRuleCache,62,2,1,1,1,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.biz.grayReleaseRule,com.ctrip.framework.apollo.biz.grayReleaseRule.GrayReleaseRulesHolderTest,com.ctrip.framework.apollo.biz.grayReleaseRule.GrayReleaseRulesHolderTest,154,0,0,0,0,0,False,0,0,0,0,0,0,2
com.ctrip.framework.apollo.biz.message,com.ctrip.framework.apollo.biz.message.DatabaseMessageSenderTest,com.ctrip.framework.apollo.biz.message.DatabaseMessageSenderTest,44,1,1,0,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.biz.message,com.ctrip.framework.apollo.biz.message.DatabaseMessageSender,com.ctrip.framework.apollo.biz.message.DatabaseMessageSender,25,2,1,1,1,1,False,0,4,0,0,0,0,1
com.ctrip.framework.apollo.biz.message,com.ctrip.framework.apollo.biz.message.ReleaseMessageScanner,com.ctrip.framework.apollo.biz.message.ReleaseMessageScanner,141,0,0,0,0,0,False,0,0,0,0,0,0,2
com.ctrip.framework.apollo.biz.message,com.ctrip.framework.apollo.biz.message.ReleaseMessageScannerTest,com.ctrip.framework.apollo.biz.message.ReleaseMessageScannerTest,43,2,1,1,0,2,False,0,5,1,0,0,0,1
com.ctrip.framework.apollo.portal.listener,com.ctrip.framework.apollo.portal.listener.AppNamespaceCreationEvent,com.ctrip.framework.apollo.portal.listener.AppNamespaceCreationEvent,11,0,0,0,0,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.listener,com.ctrip.framework.apollo.portal.listener.ConfigPublishEvent,com.ctrip.framework.apollo.portal.listener.ConfigPublishEvent,16,2,0,2,2,0,False,0,0,0,0,0,0,0
com.ctrip.framework.apollo.portal.listener,com.ctrip.framework.apollo.portal.listener.ConfigPublishListener,com.ctrip.framework.apollo.portal.listener.ConfigPublishListener,125,1,0,1,0,1,False,0,1,0,0,0,0,2
com.ctrip.framework.apollo.portal.listener,com.ctrip.framework.apollo.portal.listener.AppCreationEvent,com.ctrip.framework.apollo.portal.listener.AppCreationEvent,15,1,1,0,1,0,False,0,0,0,0,0,0,1
com.ctrip.framework.apollo.portal.listener,com.ctrip.framework.apollo.portal.listener.CreationListener,com.ctrip.framework.apollo.portal.listener.CreationListener,45,6,1,5,0,6,False,0,6,0,0,0,0,1
com.ctrip.framework.apollo.biz.repository,com.ctrip.framework.apollo.biz.repository.AppNamespaceRepositoryTest,com.ctrip.framework.apollo.biz.repository.AppNamespaceRepositoryTest,24,0,0,0,0,0,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.biz.repository,com.ctrip.framework.apollo.biz.repository.AppRepositoryTest,com.ctrip.framework.apollo.biz.repository.AppRepositoryTest,35,2,0,2,0,2,False,0,5,0,0,0,0,1
com.ctrip.framework.apollo.portal.service,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,124,2,0,2,0,2,False,0,4,0,0,0,0,2
com.ctrip.framework.apollo.portal.service,com.ctrip.framework.apollo.portal.service.AppNamespaceServiceTest,com.ctrip.framework.apollo.portal.service.AppNamespaceServiceTest,122,1,0,1,0,1,False,0,3,0,0,0,0,2
com.ctrip.framework.apollo.portal.service,com.ctrip.framework.apollo.portal.service.NamespaceServiceTest,com.ctrip.framework.apollo.portal.service.NamespaceServiceTest,49,11,4,7,0,11,False,0,20,0,0,0,0,1
com.ctrip.framework.apollo.portal.service,com.ctrip.framework.apollo.portal.service.CommitService,com.ctrip.framework.apollo.portal.service.CommitService,19,2,0,2,1,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.portal.service,com.ctrip.framework.apollo.portal.service.ItemService,com.ctrip.framework.apollo.portal.service.ItemService,86,7,0,7,2,5,False,0,5,0,0,0,0,1
com.ctrip.framework.apollo.portal.service,com.ctrip.framework.apollo.portal.service.ReleaseHistoryService,com.ctrip.framework.apollo.portal.service.ReleaseHistoryService,61,4,1,3,1,3,False,0,4,1,0,0,0,1
com.ctrip.framework.apollo.portal.service,com.ctrip.framework.apollo.portal.service.AppService,com.ctrip.framework.apollo.portal.service.AppService,75,1,0,1,0,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.portal.service,com.ctrip.framework.apollo.portal.service.InstanceService,com.ctrip.framework.apollo.portal.service.InstanceService,30,2,0,2,1,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.portal.service,com.ctrip.framework.apollo.portal.service.NamespaceBranchService,com.ctrip.framework.apollo.portal.service.NamespaceBranchService,55,2,0,2,1,1,False,0,1,0,0,0,0,1
com.ctrip.framework.apollo.portal.service,com.ctrip.framework.apollo.portal.service.RoleInitializationService,com.ctrip.framework.apollo.portal.service.RoleInitializationService,75,2,1,1,0,2,False,0,4,1,0,0,0,2
com.ctrip.framework.apollo.portal.service,com.ctrip.framework.apollo.portal.service.FavoriteService,com.ctrip.framework.apollo.portal.service.FavoriteService,58,2,1,1,2,0,False,0,3,0,0,0,0,1
com.ctrip.framework.apollo.portal.service,com.ctrip.framework.apollo.portal.service.NamespaceLockService,com.ctrip.framework.apollo.portal.service.NamespaceLockService,16,3,0,3,2,1,False,0,1,0,0,0,0,1
