apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\AdminServiceHealthIndicator.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\AdminService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\AdminServiceHealthIndicator.java,apollo-configservice\src\main\java\com\ctrip\framework\apollo\configservice\ConfigServiceHealthIndicator.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceController.java,3
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ClusterController.java,3
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetController.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,3
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceControllerTest.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\AppNamespaceService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ClusterService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ItemSetService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\NamespaceService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\api\API.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\api\AdminServiceAPI.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-portal\src\test\java\com\ctrip\framework\apollo\LocalPortalApplication.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\controller\NamespaceController.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\NamespaceService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\AppNamespaceDTO.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\component\RestTemplateFactory.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ClusterController.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceController.java,apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceControllerTest.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\AppNamespaceRepository.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\AppNamespaceService.java,3
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ItemSetService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceController.java,apollo-biz\src\test\java\com\ctrip\framework\apollo\biz\repository\AppNamespaceRepositoryTest.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\api\AdminServiceAPI.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\controller\NamespaceController.java,3
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\controller\ServerConfigController.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\NamespaceService.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceController.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\AppNamespaceDTO.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\ItemService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\component\PortalSettings.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ClusterController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ClusterController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetController.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ClusterController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,3
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ClusterController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ClusterController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ClusterService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ClusterController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ItemSetService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ClusterController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\NamespaceService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ClusterController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\api\API.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ClusterController.java,apollo-portal\src\test\java\com\ctrip\framework\apollo\LocalPortalApplication.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ClusterController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\component\RestTemplateFactory.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetController.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\entity\Commit.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\ItemRepository.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ClusterService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ItemService.java,3
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ItemSetService.java,3
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ReleaseService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\api\API.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\api\AdminServiceAPI.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-portal\src\test\java\com\ctrip\framework\apollo\LocalPortalApplication.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\entity\BaseEntity.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\NamespaceService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\controller\ItemController.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\ItemDTO.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\NamespaceDTO.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\ItemService.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\entity\bo\NamespaceBO.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\component\RestTemplateFactory.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetController.java,apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AbstractControllerTest.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetController.java,apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppControllerTest.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetController.java,apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetControllerTest.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ItemSetService.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetController.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\utils\BeanUtils.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\api\API.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetController.java,apollo-portal\src\test\java\com\ctrip\framework\apollo\LocalPortalApplication.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetController.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\entity\BaseEntity.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetController.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\ItemChangeSets.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\component\RestTemplateFactory.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\ItemRepository.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\AdminService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ClusterService.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ItemService.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ItemSetService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\NamespaceService.java,3
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ReleaseService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\api\API.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\api\AdminServiceAPI.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-portal\src\test\java\com\ctrip\framework\apollo\LocalPortalApplication.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\controller\NamespaceController.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\NamespaceService.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\NamespaceDTO.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-biz\src\test\java\com\ctrip\framework\apollo\biz\service\NamespacePublishInfoTest.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\component\RestTemplateFactory.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\NamespaceController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\component\emailbuilder\ConfigPublishEmailBuilder.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ClusterService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ItemService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ItemSetService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ReleaseService.java,2
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\controller\GlobalDefaultExceptionHandler.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\utils\ExceptionUtils.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,apollo-configservice\src\main\java\com\ctrip\framework\apollo\configservice\controller\ConfigController.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\controller\ConfigControllerTest.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\api\API.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,apollo-portal\src\test\java\com\ctrip\framework\apollo\LocalPortalApplication.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\NamespaceService.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\constant\CatEventType.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\NamespaceDTO.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\spi\configuration\AuthConfiguration.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\spi\ctrip\WebContextConfiguration.java,1
apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseController.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\component\RestTemplateFactory.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\AdminServiceTestConfiguration.java,apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppControllerTest.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\AllTests.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\InstanceConfigRepository.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\AllTests.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\InstanceService.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\AllTests.java,apollo-biz\src\test\java\com\ctrip\framework\apollo\biz\service\InstanceServiceTest.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\AllTests.java,apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\AllTests.java,apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigControllerTest.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\AllTests.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\InstanceConfigDTO.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\AllTests.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\InstanceDTO.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AbstractControllerTest.java,apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppControllerTest.java,2
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AbstractControllerTest.java,apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\ControllerExceptionTest.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AbstractControllerTest.java,apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\ControllerIntegrationExceptionTest.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AbstractControllerTest.java,apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetControllerTest.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AbstractControllerTest.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ItemSetService.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AbstractControllerTest.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\controller\GlobalDefaultExceptionHandler.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AbstractControllerTest.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\utils\BeanUtils.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AbstractControllerTest.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\entity\BaseEntity.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AbstractControllerTest.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\ItemChangeSets.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppControllerTest.java,apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\ControllerExceptionTest.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppControllerTest.java,apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\ControllerIntegrationExceptionTest.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppControllerTest.java,apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\ItemSetControllerTest.java,2
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppControllerTest.java,apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\ReleaseControllerTest.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppControllerTest.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\ItemSetService.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppControllerTest.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\controller\GlobalDefaultExceptionHandler.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppControllerTest.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\utils\BeanUtils.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppControllerTest.java,apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\controller\ConfigControllerTest.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppControllerTest.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\api\API.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppControllerTest.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\entity\BaseEntity.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppControllerTest.java,apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\ConfigServiceTest.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppControllerTest.java,apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\ItemChangeSets.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppControllerTest.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\component\PortalSettings.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceControllerTest.java,apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\AppNamespaceService.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceControllerTest.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\api\AdminServiceAPI.java,1
apollo-adminservice\src\test\java\com\ctrip\framework\apollo\adminservice\controller\AppNamespaceControllerTest.java,apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\controller\NamespaceController.java,1
